Chrom	Strand	Gene	Transcript	first_exon	last_exon	pos1	pos2
5	+	PCDHB14	NM_018934	1	1	140603078	140605474
5	+	PCDHB15	NM_018935	1	1	140625147	140627510
5	+	PCDHB16	NM_020957	1	1	140562135	140564465
5	+	PCDHB2	NM_018936	1	1	140474375	140476771
5	+	PCDHB3	NM_018937	1	1	140480234	140482624
5	+	PCDHB4	NM_018938	1	1	140501581	140503968
5	+	PCDHB5	NM_015669	1	1	140515017	140517404
5	+	PCDHB6	NM_018939	1	1	140529839	140532223
5	+	PCDHB7	NM_018940	1	1	140552417	140554798
5	+	PCDHB8	NM_019120	1	1	140557616	140560021
5	+	PCDHB9	NM_019119	1	1	140566893	140569285
5	+	PCDHGC5	NM_018929	1	4	140868808	140890740
5	+	PCYOX1L	NM_024028	1	6	148737632	148748217
5	+	PDCD6	NM_013232	1	6	271836	314630
5	+	PDE8B	NM_003719	1	22	76506751	76722379
5	+	PDLIM4	NM_003687	1	7	131593428	131607922
5	+	PDZD2	NM_178140	1	24	31799356	32108241
5	+	PELO	NM_015946	2	3	52096229	52097674
5	+	PHAX	NM_032177	1	5	125936655	125960536
5	+	PHF15	NM_015288	2	11	133871548	133915007
5	+	PIK3R1	NM_181523	2	16	67522504	67593429
5	+	PKD2L2	NM_014386	1	14	137225181	137275836
5	+	PLEKHG4B	NM_052909	1	18	140423	182438
5	+	POLK	NM_016218	2	15	74842848	74893843
5	+	POLR3G	NM_006467	2	8	89781385	89807956
5	+	POU4F3	NM_002700	1	2	145718676	145720007
5	+	PPARGC1B	NM_133263	1	12	149109906	149227121
5	+	PPIP5K2	NM_015216	1	29	102465294	102537335
5	+	PPWD1	NM_015342	1	11	64859138	64883223
5	+	PRDM6	NM_001136239	2	8	122425710	122522895
5	+	PRDM9	NM_020227	2	11	23509143	23527882
5	+	PRELID1	NM_013237	1	5	176730987	176733571
5	+	PRR16	NM_016644	2	3	119816899	120022404
5	+	PRR7	NM_001174102	2	3	176882069	176883122
5	+	PRRC1	NM_130809	2	9	126859172	126887608
5	+	PSD2	NM_032289	2	15	139189026	139222059
5	+	PTCD2	NM_024754	1	10	71616210	71654254
5	+	PTGER4	NM_000958	2	3	40681096	40692480
5	+	PTTG1	NM_004219	2	6	159849320	159855688
5	+	PURA	NM_005859	1	1	139493767	139494735
5	+	RAB3C	NM_138453	1	5	57879036	58147178
5	+	RAD17	NM_133339	1	16	68667343	68710119
5	+	RAD50	NM_005732	1	25	131893017	131978056
5	+	RAI14	NM_001145520	2	18	34687025	34830870
5	+	RANBP17	NM_022897	1	28	170289038	170725862
5	+	RARS	NM_002887	1	15	167913504	167946195
5	+	RASA1	NM_002890	1	25	86564269	86686700
5	+	RASGRF2	NM_006909	1	27	80256558	80521589
5	+	RBM27	NM_018989	1	21	145583329	145665593
5	+	REEP2	NM_016606	1	8	137774898	137781440
5	+	RELL2	NM_001130029	2	7	141017793	141020011
5	+	RFESD	NM_001131066	2	6	94987976	94992013
5	+	RGMB	NM_001012761	2	5	98106373	98129457
5	+	RGS14	NM_006480	1	15	176785026	176799076
5	+	RGS7BP	NM_001029875	1	6	63802452	63905079
5	+	RHOBTB3	NM_014899	1	12	95067387	95128878
5	+	RMND5B	NM_022762	3	11	177565121	177575033
5	+	RNF14	NM_183400	2	8	141353154	141367355
5	+	RNF180	NM_001113561	2	8	63496635	63665641
5	+	ROPN1L	NM_001201466	2	6	10442280	10465059
5	+	RPL26L1	NM_016093	2	4	172386877	172396544
5	+	RUFY1	NM_025158	1	18	178977571	179036520
5	+	RXFP3	NM_016568	1	1	33936846	33938255
5	+	S100Z	NM_130772	3	4	76171185	76173657
5	+	SAP30L	NM_024632	1	4	153826165	153835588
5	+	SCAMP1	NM_004866	1	9	77656496	77771491
5	+	SCGB3A2	NM_054023	1	3	147258367	147261613
5	+	SDHA	NM_004168	1	15	218471	256535
5	+	SEC24A	NM_021982	1	23	133984767	134060784
5	+	SERF1B	NM_022978	1	3	69321279	69337567
5	+	SFXN1	NM_022754	2	11	174919107	174953737
5	+	SGCD	NM_001128209	2	8	155771499	156186401
5	+	SH3RF2	NM_152550	2	10	145317492	145442264
5	+	SKIV2L2	NM_015360	1	27	54603842	54720600
5	+	SKP2	NM_005983	1	10	36152365	36182133
5	+	SLC12A2	NM_001046	1	27	127419647	127522323
5	+	SLC1A3	NM_004172	2	10	36608526	36686371
5	+	SLC22A4	NM_003059	1	10	131630310	131679528
5	+	SLC22A5	NM_003060	1	10	131705665	131729964
5	+	SLC25A46	NM_138773	1	8	110074821	110097482
5	+	SLC25A48	NM_145282	1	5	135170537	135223773
5	+	SLC26A2	NM_000112	2	3	149357216	149361376
5	+	SLC27A6	NM_014031	2	11	128301831	128368975
5	+	SLC30A5	NM_022902	1	16	68390083	68425444
5	+	SLC34A1	NM_003052	2	13	176812743	176825287
5	+	SLC35A4	NM_080670	3	3	139946755	139947729
5	+	SLC36A1	NM_078483	2	11	150838354	150867815
5	+	SLC4A9	NM_031467	1	21	139739822	139752383
5	+	SLC6A18	NM_182632	1	12	1225593	1246193
5	+	SLC6A19	NM_001003841	1	12	1201766	1222019
5	+	SLC6A7	NM_014228	1	14	149569891	149589178
5	+	SMAD5	NM_001001420	2	7	135489450	135513168
5	+	SMN2	NM_017411	1	8	69345513	69372398
5	+	SNCAIP	NM_005460	2	11	121726830	121799191
5	+	SNX18	NM_001102575	1	2	53813783	53839262
5	+	SNX2	NM_003100	1	15	122110799	122165343
5	+	SNX24	NM_014035	1	7	122181329	122343444
5	+	SOWAHA	NM_175873	1	1	132149314	132150963
5	+	SPEF2	NM_024867	1	37	35618100	35814655
5	+	SPINK13	NM_001040129	2	5	147649636	147665611
5	+	SPINK14	NM_001001325	1	4	147549296	147554961
5	+	SPINK5	NM_001127698	1	34	147443608	147516554
5	+	SPINK6	NM_001195290	2	5	147582660	147594513
5	+	SPINK7	NM_032566	1	4	147692047	147695247
5	+	SPINK9	NM_001040433	1	4	147715177	147719275
5	+	SPZ1	NM_032567	1	1	79616035	79617327
5	+	SQSTM1	NM_003900	1	8	179247937	179263593
5	+	SRD5A1	NM_001047	1	5	6633690	6668381
5	+	SREK1	NM_001077199	1	12	65440205	65474696
5	+	SRFBP1	NM_152546	1	8	121297728	121362821
5	+	SRP19	NM_001204199	1	5	112197074	112227304
5	+	STK32A	NM_001112724	2	13	146619198	146763546
5	+	SUB1	NM_006713	2	5	32588619	32601190
5	+	SV2C	NM_014979	2	13	75427576	75621372
5	+	SYNPO	NM_001166208	2	3	149997930	150029895
5	+	TARS	NM_152295	1	19	33441193	33467813
5	+	TCERG1	NM_006706	1	22	145826913	145890205
5	+	TCF7	NM_003202	1	10	133450598	133481994
5	+	TCOF1	NM_001135244	1	25	149737310	149778611
5	+	TGFBI	NM_000358	1	17	135364745	135398915
5	+	THBS4	NM_003248	1	22	79331361	79378964
5	+	THG1L	NM_017872	1	6	157158449	157166490
5	+	TLX3	NM_021025	1	3	170736370	170738603
5	+	TMCO6	NM_018502	1	12	140019113	140024683
5	+	TMED9	NM_017510	1	5	177019216	177022417
5	+	TMEM171	NM_173490	2	4	72419201	72427557
5	+	TMEM174	NM_153217	1	2	72469071	72469992
5	+	TNFAIP8	NM_014350	1	2	118691786	118729076
5	+	TNPO1	NM_153188	2	24	72144221	72201237
5	+	TRIM41	NM_033549	1	6	180651000	180661775
5	+	TRIO	NM_007118	1	57	14143835	14508531
5	+	TRIP13	NM_004237	1	13	893114	917218
5	+	TSLP	NM_033035	1	4	110407589	110411772
5	+	TSPAN17	NM_012171	1	9	176074617	176084699
5	+	TTC1	NM_003314	2	8	159437536	159492072
5	+	TTC23L	NM_144725	2	10	34840777	34896883
5	+	TXNDC15	NM_024715	1	5	134210118	134235375
5	+	UBE2B	NM_003337	1	6	133707287	133726044
5	+	UBE2D2	NM_003339	1	7	138941377	139006386
5	+	UBE2QL1	NM_001145161	1	2	6449007	6491462
5	+	UBLCP1	NM_145049	2	11	158695924	158711939
5	+	UNC5A	NM_133369	1	15	176237752	176306887
5	+	UQCRQ	NM_014402	2	3	132202574	132203274
5	+	UTP15	NM_032175	2	13	72863170	72875919
5	+	VCAN	NM_004385	2	15	82779338	82876253
5	+	WDR36	NM_139281	1	23	110427987	110462581
5	+	WDR55	NM_017706	1	7	140044498	140049239
5	+	WDR70	NM_018034	1	18	37379470	37752675
5	+	WNT8A	NM_058244	1	6	137419779	137426762
5	+	WWC1	NM_001161661	1	23	167719158	167896022
5	+	XRCC4	NM_022406	2	8	82400739	82649061
5	+	YTHDC2	NM_022828	1	29	112849593	112929080
5	+	ZCCHC9	NM_001131036	2	6	80600577	80608481
5	+	ZFP2	NM_030613	5	5	178358315	178359700
5	+	ZFYVE16	NM_014733	2	18	79729967	79773196
5	+	ZMAT2	NM_144723	1	6	140080046	140085341
5	+	ZNF131	NM_003432	2	8	43122156	43175235
5	+	ZNF346	NM_012279	1	7	176449740	176491600
5	+	ZNF354B	NM_058230	2	5	178288049	178311292
5	+	ZNF354C	NM_014594	2	5	178489070	178507098
5	+	ZNF454	NM_001178090	2	5	178369793	178392974
5	+	ZNF474	NM_207317	2	2	121487686	121488780
5	+	ZNF879	NM_001136116	2	5	178452006	178460641
5	+	ZSWIM6	NM_020928	1	14	60628100	60840144
5	-	ACOT12	NM_130767	1	15	80626213	80689933
5	-	ACSL6	NM_001009185	1	21	131289927	131347246
5	-	ACTBL2	NM_001017992	1	1	56777404	56778534
5	-	ADAM19	NM_033274	1	23	156907957	157002704
5	-	ADAMTS12	NM_030955	1	24	33527293	33891961
5	-	ADAMTS2	NM_014244	1	22	178540868	178772329
5	-	ADAMTS6	NM_197941	2	25	64447663	64769500
5	-	AFF4	NM_014423	2	21	132216751	132272881
5	-	AGXT2	NM_031900	1	14	34998824	35047997
5	-	AGXT2L2	NM_153373	1	12	177638922	177659551
5	-	ALDH7A1	NM_001201377	1	18	125880657	125930806
5	-	AMACR	NM_001167595	1	6	33988413	34008124
5	-	ANKH	NM_054027	1	12	14711306	14871556
5	-	ANKRA2	NM_023039	2	9	72848622	72858706
5	-	ANKRD31	NM_001164443	1	25	74364344	74532511
5	-	ANKRD34B	NM_001004441	5	5	79854294	79855838
5	-	ANKRD55	NM_024669	2	12	55396010	55528740
5	-	ANXA6	NM_001155	2	26	150481009	150527462
5	-	AP3B1	NM_003664	1	27	77298726	77590403
5	-	APBB3	NM_133174	1	12	139938170	139943830
5	-	ARAP3	NM_022481	2	33	141033517	141060053
5	-	ARL15	NM_019087	1	5	53182391	53606309
5	-	ARRDC3	NM_020801	1	8	90667217	90678909
5	-	ARSB	NM_000046	1	8	78076220	78281071
5	-	ARSI	NM_001012301	1	2	149676777	149681936
5	-	ATG12	NM_004707	1	4	115167501	115177249
5	-	ATOX1	NM_004045	1	3	151125886	151138112
5	-	ATP10B	NM_025153	5	26	159992460	160115081
5	-	BOD1	NM_138369	1	3	173036242	173043439
5	-	BRD8	NM_139199	1	27	137475763	137514303
5	-	BRD9	NM_023924	1	16	864583	892772
5	-	C1QTNF2	NM_031908	1	3	159776175	159797644
5	-	C1QTNF3	NM_181435	1	6	34020688	34043230
5	-	C5orf15	NM_020199	1	3	133292550	133304275
5	-	C5orf20	NM_130848	1	1	134782064	134782798
5	-	C5orf28	NM_022483	2	3	43446324	43454071
5	-	C5orf34	NM_198566	2	13	43487017	43509441
5	-	C5orf4	NM_032385	2	9	154199876	154217738
5	-	C5orf42	NM_023073	2	52	37107704	37247800
5	-	C5orf43	NM_001048249	3	3	60455774	60455998
5	-	C5orf45	NM_016175	1	7	179264391	179285796
5	-	C5orf46	NM_206966	1	3	147276556	147286064
5	-	C5orf49	NM_001089584	1	3	7831963	7851134
5	-	C5orf54	NM_022090	2	2	159820713	159822497
5	-	C5orf55	NM_138464	1	1	442578	442937
5	-	C5orf60	NM_001142306	1	5	179069340	179072021
5	-	C5orf63	NM_001164478	3	5	126387463	126394687
5	-	C6	NM_000065	2	18	41142927	41203332
5	-	C9	NM_001737	1	11	39285301	39364566
5	-	CAMK2A	NM_015981	1	19	149602273	149669188
5	-	CAPSL	NM_144647	2	5	35904647	35921222
5	-	CBY3	NM_001164444	1	2	179105584	179107919
5	-	CCDC112	NM_001040440	1	10	114603573	114632240
5	-	CCDC125	NM_176816	1	11	68578556	68616367
5	-	CCDC127	NM_145265	2	3	205412	216964
5	-	CCDC69	NM_015621	1	9	150562998	150603531
5	-	CCL28	NM_148672	1	3	43381962	43412418
5	-	CCNH	NM_001239	1	9	86690263	86708611
5	-	CCNJL	NM_024565	2	7	159680385	159738930
5	-	CCNO	NM_021147	1	3	54527203	54529351
5	-	CD14	NM_000591	1	2	140011441	140012656
5	-	CD180	NM_005582	1	3	66478685	66492469
5	-	CD74	NM_001025159	1	9	149781803	149792312
5	-	CDC20B	NM_001170402	1	12	54410046	54468828
5	-	CDC23	NM_004661	1	16	137524667	137549001
5	-	CDC25C	NM_001790	2	14	137621381	137666869
5	-	CDH10	NM_006727	2	12	24487772	24593599
5	-	CDH12	NM_004061	5	15	21751846	22078785
5	-	CDH18	NM_004934	3	13	19473335	19839095
5	-	CDH9	NM_016279	2	12	26881245	26988440
5	-	CDKL3	NM_001113575	2	13	133634342	133702214
5	-	CDKN2AIPNL	NM_080656	1	3	133738606	133747545
5	-	CDO1	NM_001801	1	5	115141130	115152094
5	-	CENPK	NM_022145	3	11	64814302	64850734
5	-	CEP120	NM_153223	2	21	122682213	122758692
5	-	CETN3	NM_004365	1	5	89689881	89705478
5	-	CHD1	NM_001270	1	35	98192084	98262090
5	-	CLINT1	NM_001195555	1	12	157214654	157285978
5	-	CLK4	NM_020666	2	13	178030618	178050417
5	-	CLPTM1L	NM_030782	1	17	1318484	1344956
5	-	CLTB	NM_007097	1	6	175819775	175843364
5	-	CMBL	NM_138809	2	6	10280565	10290874
5	-	COL23A1	NM_173465	1	29	177665699	178017198
5	-	COL4A3BP	NM_001130105	1	18	74675171	74807669
5	-	CSF1R	NM_005211	2	22	149433632	149465990
5	-	CSNK1A1	NM_001025105	1	11	148876416	148930527
5	-	CTNND2	NM_001332	1	22	10973565	11903965
5	-	CXCL14	NM_004887	1	4	134907543	134914504
5	-	DAB2	NM_001343	2	14	39375121	39394422
5	-	DAP	NM_004394	1	4	10681168	10761180
5	-	DBN1	NM_004395	1	14	176884434	176900522
5	-	DCTN4	NM_001135643	1	14	150090711	150138555
5	-	DDX41	NM_016222	1	17	176938792	176943946
5	-	DEPDC1B	NM_018369	1	11	59893580	59995920
5	-	DHFR	NM_000791	1	6	79924906	79950308
5	-	DHX29	NM_019030	1	27	54552316	54603401
5	-	DIAPH1	NM_005219	1	28	140896418	140998481
5	-	DIMT1	NM_014473	1	12	61684837	61699599
5	-	DMGDH	NM_013391	1	16	78293905	78365443
5	-	DNAH5	NM_001369	1	79	13692093	13944547
5	-	DNAJC18	NM_152686	1	8	138749837	138775134
5	-	DND1	NM_194249	1	4	140050878	140053127
5	-	DOK3	NM_024872	1	6	176930984	176936853
5	-	DPYSL3	NM_001197294	1	14	146773598	146889421
5	-	DRD1	NM_000794	2	2	174868762	174870102
5	-	DROSHA	NM_013235	3	35	31401539	31529166
5	-	DTWD2	NM_173666	1	6	118176612	118324206
5	-	DUSP1	NM_004417	1	4	172195765	172197955
5	-	EBF1	NM_024007	1	16	158126119	158526486
5	-	ECSCR	NM_001077693	1	6	138784589	138842255
5	-	EDIL3	NM_005711	1	11	83239238	83680192
5	-	EFNA5	NM_001962	1	5	106716956	107006314
5	-	ELL2	NM_012081	1	12	95224575	95297425
5	-	ELOVL7	NM_001104558	2	8	60050451	60083224
5	-	EMB	NM_198449	1	9	49695107	49736985
5	-	ENC1	NM_003633	2	2	73930541	73932310
5	-	EPB41L4A	NM_022140	1	23	111500687	111754736
5	-	ERAP1	NM_016442	2	20	96098904	96139629
5	-	ERCC8	NM_000082	1	12	60170442	60240835
5	-	ESM1	NM_007036	1	3	54275160	54281345
5	-	ETF1	NM_004730	2	11	137843994	137878607
5	-	F12	NM_000505	1	14	176829293	176836528
5	-	F2RL2	NM_004101	1	2	75913407	75919055
5	-	FAM114A2	NM_018691	2	14	153372536	153414513
5	-	FAM134B	NM_001034850	1	9	16474850	16617080
5	-	FAM13B	NM_016603	3	23	137275914	137354800
5	-	FAM153A	NM_173663	2	20	177151114	177175644
5	-	FAM169A	NM_015566	2	13	74077285	74137501
5	-	FAM172A	NM_032042	2	11	92956693	93410456
5	-	FAM173B	NM_199133	1	5	10227553	10249985
5	-	FAM193B	NM_001190946	1	8	176948976	176981459
5	-	FAM196B	NM_001129891	2	4	169291277	169310902
5	-	FAM71B	NM_130899	1	2	156589458	156593179
5	-	FASTKD3	NM_024091	2	7	7859548	7868196
5	-	FAT2	NM_001447	1	23	150885126	150948492
5	-	FBN2	NM_001999	1	65	127595147	127873296
5	-	FBXL17	NM_001163315	1	9	107197421	107717392
5	-	FBXW11	NM_012300	1	12	171295639	171433506
5	-	FCHSD1	NM_033449	1	20	141021065	141030935
5	-	FEM1C	NM_020177	2	3	114860005	114879190
5	-	FGF1	NM_000800	2	4	141974855	141993692
5	-	FGF10	NM_004465	1	3	44305097	44388784
5	-	FLT4	NM_182925	1	30	180030192	180076545
5	-	FNDC9	NM_001001343	2	2	156769870	156770544
5	-	FOXD1	NM_004472	1	1	72742792	72744187
5	-	FSTL4	NM_015082	2	16	132534787	132939674
5	-	FYB	NM_001243093	1	19	39107545	39270673
5	-	GABRB2	NM_021911	2	11	160721088	160973649
5	-	GCNT4	NM_016591	1	1	74324501	74325862
5	-	GDF9	NM_005260	1	2	132197281	132200225
5	-	GDNF	NM_001190468	1	3	37815753	37835760
5	-	GEMIN5	NM_015465	1	28	154267770	154317693
5	-	GFM2	NM_032380	2	21	74017480	74059567
5	-	GFPT2	NM_005110	1	19	179728564	179780217
5	-	GFRA3	NM_001496	1	8	137588657	137610113
5	-	GIN1	NM_017676	2	8	102423602	102444411
5	-	GLRA1	NM_001146040	1	9	151202234	151304110
5	-	GLRX	NM_001243658	1	2	95152217	95158366
5	-	GNB2L1	NM_006098	1	8	180663977	180670800
5	-	GNPDA1	NM_005471	2	7	141381594	141391600
5	-	GOLPH3	NM_022130	1	4	32126318	32174140
5	-	GPR151	NM_194251	1	1	145894417	145895676
5	-	GPRIN1	NM_052899	2	2	176023809	176026835
5	-	GRM6	NM_000843	1	10	178408658	178421945
5	-	GRXCR2	NM_001080516	1	3	145239296	145252531
5	-	GTF2H2	NM_001515	2	16	70331504	70358590
5	-	H2AFY	NM_138610	2	9	134670666	134724783
5	-	HAND1	NM_004821	1	2	153855366	153857568
5	-	HAPLN1	NM_001884	2	5	82937315	82969342
5	-	HARS	NM_002109	1	13	140053842	140070889
5	-	HAVCR1	NM_001173393	2	9	156456744	156484954
5	-	HAVCR2	NM_032782	1	7	156514113	156535994
5	-	HBEGF	NM_001945	1	5	139714261	139725913
5	-	HCN1	NM_021072	1	8	45262023	45696195
5	-	HDAC3	NM_003883	1	15	141001035	141016357
5	-	HEATR7B2	NM_173489	1	42	40998154	41070954
5	-	HINT1	NM_005340	1	3	130495140	130500898
5	-	HK3	NM_002115	2	19	176308074	176323160
5	-	HMGCS1	NM_002130	2	10	43291233	43299067
5	-	HNRNPA0	NM_006805	1	1	137088838	137089755
5	-	HNRNPH1	NM_005520	2	13	179042547	179050134
5	-	HOMER1	NM_004272	1	9	78671832	78808597
5	-	HSPA9	NM_004134	1	17	137891726	137911007
5	-	HTR1A	NM_000524	1	1	63256278	63257546
5	-	HTR4	NM_001040173	1	7	147862766	148016577
5	-	IL12B	NM_002187	2	7	158743693	158753790
5	-	IL17B	NM_014443	1	3	148753932	148758788
5	-	IL5	NM_000879	1	4	131877503	131879170
5	-	IL6ST	NM_002184	3	17	55236910	55272106
5	-	IL9	NM_000590	1	5	135228080	135231505
5	-	IRF1	NM_002198	2	10	131819643	131825170
5	-	IRX2	NM_033267	1	4	2747678	2751527
5	-	IRX4	NM_016358	1	5	1878083	1882761
5	-	JAKMIP2	NM_014790	2	21	146971229	147051369
5	-	KCNMB1	NM_004137	2	4	169805708	169812451
5	-	KIAA0825	NM_001145678	3	21	93489712	93872831
5	-	KIAA1191	NM_001079685	2	8	175774603	175786511
5	-	KIF3A	NM_007054	1	17	132032326	132073111
5	-	KLHL3	NM_017415	1	15	136957787	137071335
5	-	LARS	NM_020117	1	32	145493669	145562056
5	-	LCP2	NM_005565	1	21	169675701	169724615
5	-	LECT2	NM_002302	1	4	135283020	135290522
5	-	LHFPL2	NM_005779	4	5	77784720	77806036
5	-	LIFR	NM_002310	2	20	38481697	38530749
5	-	LIX1	NM_153234	1	6	96430452	96478280
5	-	LMAN2	NM_006816	1	8	176759087	176778648
5	-	LMBRD2	NM_001007527	2	18	36104148	36143451
5	-	LOC100506688	NM_001242737	2	2	989429	989959
5	-	LOX	NM_002317	1	7	121402438	121413680
5	-	LPCAT1	NM_024830	1	14	1463766	1523959
5	-	LRRTM2	NM_015564	1	2	138208699	138210600
5	-	LYSMD3	NM_198273	2	3	89814636	89821106
5	-	MAPK9	NM_002752	2	12	179663384	179707561
5	-	MARCH11	NM_001102562	1	4	16067580	16179684
5	-	MARCH3	NM_178450	2	5	126206325	126253863
5	-	MBLAC2	NM_203406	1	2	89756984	89770109
5	-	MCC	NM_001085377	1	19	112362999	112824111
5	-	MCTP1	NM_024717	1	23	94043201	94620279
5	-	MED10	NM_032286	1	4	6372616	6378596
5	-	MED7	NM_004270	2	2	156565741	156566442
5	-	MEF2C	NM_001193347	3	12	88018421	88119605
5	-	MGAT1	NM_002406	2	2	180218634	180219971
5	-	MGAT4B	NM_014275	1	15	179225045	179233583
5	-	MIER3	NM_152622	1	13	56218955	56247929
5	-	MOCS2	NM_176806	1	3	52402925	52405559
5	-	MRPL36	NM_032479	2	2	1798738	1799049
5	-	MRPS27	NM_015084	1	11	71516736	71616048
5	-	MTMR12	NM_001040446	1	16	32229884	32312944
5	-	MTRNR2L2	NM_001190470	1	1	79945819	79945905
5	-	MTX3	NM_001010891	1	8	79279610	79287061
5	-	MXD3	NM_031300	1	6	176734589	176738831
5	-	MYO10	NM_012334	1	41	16666801	16935917
5	-	MZB1	NM_016459	1	4	138723454	138725545
5	-	NADKD1	NM_001085411	1	12	36195246	36241900
5	-	NAIP	NM_004536	4	17	70265931	70308742
5	-	NDUFA2	NM_002488	1	3	140025172	140027168
5	-	NEUROG1	NM_006161	1	1	134870667	134871380
5	-	NHP2	NM_017838	1	4	177576714	177580818
5	-	NKX2-5	NM_004387	1	2	172659572	172662086
5	-	NME5	NM_003551	2	6	137451370	137474469
5	-	NMUR2	NM_020167	1	4	151771752	151784674
5	-	NOP16	NM_016391	1	5	175811232	175815540
5	-	NR3C1	NM_001018076	2	9	142661454	142780404
5	-	NREP	NM_001142475	1	4	111066618	111312436
5	-	NRG2	NM_013982	1	11	139227502	139422654
5	-	NSUN2	NM_017755	1	19	6600039	6633092
5	-	NUDCD2	NM_145266	1	4	162880973	162887056
5	-	NUDT12	NM_031438	2	7	102886562	102895949
5	-	NUP155	NM_153485	1	35	37292002	37371079
5	-	OR2Y1	NM_001001657	1	1	180166123	180167058
5	-	OTP	NM_032109	1	3	76926089	76934374
5	-	OXCT1	NM_000436	1	17	41731831	41870460
5	-	P4HA2	NM_001142599	3	16	131528703	131554319
5	-	PAIP1	NM_006451	1	11	43527478	43556948
5	-	PANK3	NM_024594	1	7	167984576	168006288
5	-	PCDH1	NM_032420	1	5	141233607	141257827
5	-	PCDH12	NM_016580	1	4	141324946	141337416
5	-	PCSK1	NM_000439	1	14	95728705	95768746
5	-	PDE4D	NM_001104631	1	15	58270491	59189449
5	-	PDE6A	NM_000440	1	22	149240458	149324236
5	-	PDGFRB	NM_002609	2	23	149495326	149516610
5	-	PDLIM7	NM_005451	2	13	176910645	176923513
5	-	PFDN1	NM_002622	1	4	139625559	139682658
5	-	PFN3	NM_001029886	1	1	176827164	176827577
5	-	PGGT1B	NM_005023	1	9	114548099	114598548
5	-	PITX1	NM_002653	1	3	134364469	134369571
5	-	PJA2	NM_014819	2	10	108672932	108719134
5	-	PLAC8L1	NM_001029869	1	4	145463995	145483874
5	-	PLCXD3	NM_001005473	1	3	41313719	41510628
5	-	PLK2	NM_006622	1	14	57750410	57755786
5	-	POC5	NM_001099271	2	12	74970260	75008762
5	-	POU5F2	NM_153216	1	1	93076283	93077269
5	-	PPAP2A	NM_176895	1	6	54721034	54830457
5	-	PPIC	NM_000943	1	5	122359570	122372320
5	-	PPP2R2B	NM_181674	2	10	145969510	146257634
5	-	PRELID2	NM_205846	1	6	145144504	145214814
5	-	PRKAA1	NM_006251	1	9	40762880	40798291
5	-	PRLR	NM_000949	3	10	35065191	35089722
5	-	PROP1	NM_006261	1	3	177419710	177422934
5	-	PWWP2A	NM_001130864	1	2	159519389	159546395
5	-	RAB24	NM_001031677	1	8	176728744	176730289
5	-	RAD1	NM_002853	2	6	34908870	34914997
5	-	RANBP3L	NM_001161429	1	15	36249756	36301518
5	-	RAPGEF6	NM_001164386	1	29	130762959	130970723
5	-	RASGEF1C	NM_175062	2	14	179528501	179565052
5	-	RBM22	NM_018047	1	11	150071313	150080547
5	-	REEP5	NM_005669	1	5	112214483	112257887
5	-	RICTOR	NM_152756	1	38	38942406	39074479
5	-	RIOK2	NM_018343	1	10	96498765	96518895
5	-	RNF130	NM_018434	1	9	179382654	179498702
5	-	RNF145	NM_144726	1	11	158585678	158634807
5	-	RNF44	NM_014901	2	11	175956029	175959473
5	-	RPL37	NM_000997	1	4	40832606	40835287
5	-	RPS14	NM_001025070	2	5	149823849	149827296
5	-	RPS23	NM_001025	1	4	81571928	81574142
5	-	SAR1B	NM_016103	2	7	133942640	133959709
5	-	SCGB3A1	NM_052863	1	3	180017231	180018462
5	-	SEMA5A	NM_003966	3	23	9043009	9380058
5	-	SEMA6A	NM_020796	2	19	115782309	115840640
5	-	SEPP1	NM_001085486	3	6	42800822	42808455
5	-	SEPT8	NM_001098811	1	10	132087708	132112829
5	-	SERINC5	NM_001174072	1	12	79439486	79551741
5	-	SGTB	NM_019072	2	11	64966073	65016634
5	-	SH3PXD2B	NM_001017995	1	13	171765373	171881356
5	-	SH3TC2	NM_024577	1	17	148384274	148442585
5	-	SHROOM1	NM_133456	1	7	132158488	132161832
5	-	SIL1	NM_022464	2	10	138282806	138463532
5	-	SKP1	NM_170679	2	6	133493424	133509713
5	-	SLC12A7	NM_006598	1	24	1052475	1112106
5	-	SLC23A1	NM_152685	1	14	138707695	138718942
5	-	SLC25A2	NM_031947	1	1	140682527	140683432
5	-	SLC36A2	NM_181776	1	10	150696378	150727021
5	-	SLC36A3	NM_181774	1	10	150656954	150682915
5	-	SLC38A9	NM_173514	3	16	54922322	54993786
5	-	SLC45A2	NM_016180	1	7	33944753	33984688
5	-	SLC6A3	NM_001044	2	15	1394850	1443312
5	-	SLC9A3	NM_004174	1	17	473494	524437
5	-	SLCO4C1	NM_180991	1	13	101572562	101631966
5	-	SLCO6A1	NM_173488	1	13	101709056	101834548
5	-	SLIT3	NM_003062	1	36	168093459	168727713
5	-	SLU7	NM_006425	2	16	159830292	159842301
5	-	SNCB	NM_003085	2	6	176047812	176056655
5	-	SOX30	NM_178424	1	5	157053348	157079086
5	-	SPARC	NM_003118	2	10	151043132	151055749
5	-	SPATA24	NM_194296	1	6	138732489	138739749
5	-	SPATA9	NM_031952	1	5	94994327	95018558
5	-	SPINK1	NM_003122	1	4	147204224	147211140
5	-	SPOCK1	NM_004598	2	11	136314343	136834247
5	-	SPRY4	NM_001127496	2	2	141693774	141694673
5	-	SRA1	NM_001253764	1	3	139930285	139937037
5	-	SREK1IP1	NM_173829	1	5	64020211	64064344
5	-	SSBP2	NM_012446	1	17	80716323	81046861
